Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,ActivityDay
3372868164,4/30/2016,5250,3.579999924,3.579999924,1.059999943,0.09000000358,2.420000076,0.009999999776,17,4,300,1119,1946,Saturday
3372868164,5/1/2016,3077,2.099999905,2.099999905,0,0,2.089999914,0,0,0,172,842,1237,Sunday
3977333714,4/1/2016,4499,3.00999999,3.00999999,0,0,3.00999999,0,0,0,168,842,1288,Friday
3977333714,4/2/2016,7618,5.099999905,5.099999905,0,0.1800000072,4.909999847,0,0,6,302,842,1490,Saturday
3977333714,4/3/2016,11508,7.699999809,7.699999809,2.170000076,0.8399999738,4.690000057,0,29,22,282,748,1630,Sunday
3977333714,4/4/2016,11943,7.989999771,7.989999771,1.029999971,2.00999999,4.949999809,0,16,43,297,710,1648,Monday
3977333714,4/5/2016,12303,8.229999542,8.229999542,1.710000038,1.350000024,5.170000076,0,26,32,291,605,1649,Tuesday
3977333714,4/6/2016,15425,10.31999969,10.31999969,1.620000005,1.820000052,6.869999886,0,24,45,331,614,1783,Wednesday
3977333714,4/7/2016,8422,5.630000114,5.630000114,0,3.599999905,2.039999962,0,0,81,139,815,1431,Thursday
3977333714,4/8/2016,10226,6.840000153,6.840000153,0,4.440000057,2.400000095,0,0,101,174,685,1524,Friday
3977333714,4/9/2016,14583,9.760000229,9.760000229,2.480000019,1.74000001,5.53000021,0,35,36,254,697,1697,Saturday
3977333714,4/10/2016,3573,2.390000105,2.390000105,0.9399999976,0.4099999964,0.9700000286,0,15,8,99,866,1232,Sunday
3977333714,4/11/2016,3108,2.140000105,2.140000105,0.0700000003,0.03999999911,1.960000038,0,1,1,129,894,1223,Monday
3977333714,4/12/2016,759,0.5699999928,0.5699999928,0,0,0.5699999928,0,0,0,17,187,182,Tuesday
3977333714,4/12/2016,8856,5.980000019,5.980000019,3.059999943,0.9100000262,2.00999999,0,44,19,131,777,1450,Tuesday
3977333714,4/13/2016,10035,6.710000038,6.710000038,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,Wednesday
3977333714,4/14/2016,7641,5.110000134,5.110000134,0.3199999928,0.9700000286,3.819999933,0,5,23,214,801,1433,Thursday
3977333714,4/15/2016,9010,6.059999943,6.059999943,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,Friday
3977333714,4/16/2016,13459,9,9,2.029999971,4,2.970000029,0,31,83,153,663,1625,Saturday
3977333714,4/17/2016,10415,6.96999979,6.96999979,0.6999999881,2.349999905,3.920000076,0,11,58,205,600,1529,Sunday
3977333714,4/18/2016,11663,7.800000191,7.800000191,0.25,3.730000019,3.819999933,0,4,95,214,605,1584,Monday
3977333714,4/19/2016,12414,8.779999733,8.779999733,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,Tuesday
3977333714,4/20/2016,11658,7.829999924,7.829999924,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,Wednesday
3977333714,4/21/2016,6093,4.079999924,4.079999924,0,0,4.059999943,0,0,0,242,712,1397,Thursday
3977333714,4/22/2016,8911,5.960000038,5.960000038,2.329999924,0.5799999833,3.059999943,0,33,12,188,731,1481,Friday
3977333714,4/23/2016,12058,8.069999695,8.069999695,0,4.21999979,3.849999905,0,0,92,252,724,1638,Saturday
3977333714,4/24/2016,14112,10,10,3.269999981,4.559999943,2.170000076,0,30,95,129,660,1655,Sunday
3977333714,4/25/2016,11177,8.479999542,8.479999542,5.619999886,0.4300000072,2.410000086,0,50,9,133,781,1570,Monday
3977333714,4/26/2016,11388,7.619999886,7.619999886,0.4499999881,4.21999979,2.950000048,0,7,95,170,797,1551,Tuesday
3977333714,4/27/2016,7193,5.039999962,5.039999962,0,0.4199999869,4.619999886,0,0,10,176,714,1377,Wednesday
3977333714,4/28/2016,7114,4.880000114,4.880000114,1.370000005,0.2899999917,3.220000029,0,15,8,190,804,1407,Thursday
3977333714,4/29/2016,10645,7.75,7.75,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,Friday
3977333714,4/30/2016,13238,9.199999809,9.199999809,3.690000057,2.099999905,3.410000086,0,43,52,194,687,1650,Saturday
3977333714,5/1/2016,10414,7.070000172,7.070000172,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,Sunday
3977333714,5/2/2016,16520,11.05000019,11.05000019,1.539999962,6.480000019,3.019999981,0,24,143,176,713,1760,Monday
3977333714,5/3/2016,14335,9.590000153,9.590000153,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,Tuesday
3977333714,5/4/2016,13559,9.43999958,9.43999958,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,Wednesday
3977333714,5/5/2016,12312,8.579999924,8.579999924,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,Thursday
3977333714,5/6/2016,11677,8.279999733,8.279999733,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,Friday
3977333714,5/7/2016,11550,7.730000019,7.730000019,0,4.130000114,3.589999914,0,0,86,208,703,1574,Saturday
3977333714,5/8/2016,13585,9.090000153,9.090000153,0.6800000072,5.239999771,3.170000076,0,9,116,171,688,1633,Sunday
3977333714,5/9/2016,14687,10.07999992,10.07999992,0.7699999809,5.599999905,3.549999952,0,8,122,151,1159,1667,Monday
3977333714,5/10/2016,13072,8.779999733,8.779999733,0.0700000003,5.400000095,3.309999943,0,1,115,196,676,1630,Tuesday
3977333714,5/11/2016,746,0.5,0.5,0.3700000048,0,0.1299999952,0,4,0,9,13,52,Wednesday
4020332650,3/12/2016,5543,3.970000029,3.970000029,0,0,3.960000038,0.009999999776,0,0,254,757,2990,Saturday
4020332650,3/13/2016,3226,2.309999943,2.309999943,0,0,2.279999971,0,0,0,136,771,2480,Sunday
4020332650,3/14/2016,3023,2.170000076,2.170000076,0,0,2.140000105,0,0,0,145,1005,2570,Monday
4020332650,3/15/2016,5906,4.230000019,4.230000019,0,0.1599999964,4.039999962,0,0,10,215,874,3016,Tuesday
4020332650,3/16/2016,12483,8.989999771,8.989999771,1.450000048,0.5699999928,6.900000095,0,25,14,309,599,3830,Wednesday
4020332650,3/17/2016,8940,6.409999847,6.409999847,0,0,0.6100000143,0.03999999911,0,0,47,986,3706,Thursday
4020332650,3/18/2016,368,0.2599999905,0.2599999905,0,0,0,0,0,0,0,1440,2024,Friday
4020332650,3/19/2016,5702,4.090000153,4.090000153,0,0,0,0,0,0,0,1440,2980,Saturday
4020332650,3/20/2016,10330,7.409999847,7.409999847,0,0,0,0,0,0,0,1440,3728,Sunday
4020332650,3/21/2016,8778,6.289999962,6.289999962,0,0,0,0,0,0,0,1440,3348,Monday
4020332650,3/22/2016,6662,4.78000021,4.78000021,0,0,0,0,0,0,0,1440,3162,Tuesday
4020332650,3/23/2016,6309,4.519999981,4.519999981,0,0,0,0,0,0,0,1440,3140,Wednesday
4020332650,3/24/2016,1951,1.409999967,1.409999967,0,0,0,0,0,0,0,1440,1980,Thursday
4020332650,3/25/2016,5563,3.99000001,3.99000001,0,0,0,0,0,0,0,1440,3681,Friday
4020332650,3/26/2016,4370,3.130000114,3.130000114,0,0,0,0,0,0,0,1440,3444,Saturday
4020332650,3/27/2016,7144,5.119999886,5.119999886,0,0,0,0,0,0,0,1440,3510,Sunday
4020332650,3/28/2016,2106,1.50999999,1.50999999,0.01999999955,0.05000000075,0.2099999934,0,31,45,75,1289,4010,Monday
4020332650,3/29/2016,4152,2.980000019,2.980000019,0,0,2.960000038,0,0,0,187,1253,2976,Tuesday
4020332650,3/30/2016,5400,3.869999886,3.869999886,0,0,3.849999905,0,0,0,258,795,3418,Wednesday
4020332650,3/31/2016,7428,5.329999924,5.329999924,0.8700000048,0.9200000167,3.50999999,0,18,33,261,860,3439,Thursday
4020332650,4/1/2016,5351,3.839999914,3.839999914,0.6200000048,0.1800000072,3.00999999,0,15,17,210,748,3338,Friday
4020332650,4/2/2016,4299,3.099999905,3.099999905,0.09000000358,0.2099999934,2.74000001,0.03999999911,3,15,162,752,2892,Saturday
4020332650,4/3/2016,6107,4.380000114,4.380000114,0,0,4.360000134,0,0,0,265,776,3313,Sunday
4020332650,4/4/2016,6429,4.599999905,4.599999905,0,0.9499999881,3.650000095,0,0,28,193,741,3118,Monday
4020332650,4/5/2016,6880,4.929999828,4.929999828,0.5,0.7599999905,3.650000095,0,7,19,165,1249,2966,Tuesday
4020332650,4/6/2016,7476,5.360000134,5.360000134,0,0,5.309999943,0,0,0,263,920,3253,Wednesday
4020332650,4/7/2016,6581,4.71999979,4.71999979,0,0.2899999917,4.389999866,0,0,8,241,1191,3032,Thursday
4020332650,4/8/2016,10480,7.510000229,7.510000229,0.4099999964,1.470000029,5.010000229,0.03999999911,6,37,272,1125,4034,Friday
4020332650,4/9/2016,7734,5.550000191,5.550000191,1.159999967,0.4900000095,3.819999933,0.05999999866,20,12,223,1185,3264,Saturday
4020332650,4/10/2016,5129,3.680000067,3.680000067,0.1800000072,0.2399999946,3.210000038,0.009999999776,5,7,176,1178,2817,Sunday
4020332650,4/11/2016,2993,2.150000095,2.150000095,0,0,2.089999914,0,0,0,114,888,2507,Monday
4020332650,4/12/2016,8,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,1,321,446,Tuesday
4020332650,4/12/2016,8539,6.119999886,6.119999886,0.150000006,0.2399999946,5.679999828,0,4,15,331,712,3654,Tuesday
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,1440,1981,Wednesday
4020332650,4/14/2016,108,0.07999999821,0.07999999821,0,0,0.02999999933,0,0,0,3,1437,2011,Thursday
4020332650,4/15/2016,1882,1.350000024,1.350000024,0.2099999934,0.3600000143,0.7699999809,0,36,18,87,1299,2951,Friday
4020332650,4/16/2016,1982,1.419999957,1.419999957,0.4499999881,0.3700000048,0.5899999738,0,65,21,55,1222,3051,Saturday
4020332650,4/17/2016,16,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,2,1438,1990,Sunday
4020332650,4/18/2016,62,0.03999999911,0.03999999911,0,0,0.03999999911,0,0,0,2,1438,1995,Monday
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Tuesday
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Wednesday
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Thursday
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Friday
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Saturday
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Sunday
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Monday
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Tuesday
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Wednesday
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Thursday
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Friday
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Saturday
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,1440,1980,Sunday
4020332650,5/2/2016,475,0.3400000036,0.3400000036,0,0.03999999911,0.2899999917,0,0,11,31,1350,2207,Monday
4020332650,5/3/2016,4496,3.220000029,3.220000029,0,0,3.150000095,0.05000000075,0,0,174,950,2828,Tuesday
4020332650,5/4/2016,10252,7.349999905,7.349999905,0.6700000167,1.039999962,5.579999924,0,13,46,346,531,3879,Wednesday
4020332650,5/5/2016,11728,8.430000305,8.430000305,2.619999886,1.679999948,4.039999962,0.0700000003,38,42,196,916,3429,Thursday
4020332650,5/6/2016,4369,3.130000114,3.130000114,0,0,3.099999905,0.009999999776,0,0,177,855,2704,Friday
4020332650,5/7/2016,6132,4.400000095,4.400000095,0,0,3.579999924,0,0,0,184,1256,2975,Saturday
4020332650,5/8/2016,5862,4.199999809,4.199999809,0,0,4.150000095,0,0,0,263,775,3089,Sunday
4020332650,5/9/2016,4556,3.269999981,3.269999981,0.200000003,0.1199999973,2.940000057,0,3,5,173,1225,2785,Monday
4020332650,5/10/2016,5546,3.980000019,3.980000019,0,0,3.869999886,0.03999999911,0,0,206,774,2926,Tuesday
4020332650,5/11/2016,3689,2.650000095,2.650000095,0.1099999994,0.1700000018,2.329999924,0,2,8,134,1296,2645,Wednesday
4020332650,5/12/2016,590,0.4199999869,0.4199999869,0,0,0.4099999964,0,0,0,21,721,1120,Thursday
4057192912,3/12/2016,0,0,0,0,0,0,0,0,0,0,1440,1777,Saturday
4057192912,3/13/2016,0,0,0,0,0,0,0,0,0,0,1440,1777,Sunday
4057192912,3/14/2016,8433,6.230000019,6.230000019,2.450000048,0.3300000131,3.440000057,0,30,7,135,1268,2453,Monday
4057192912,3/15/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Tuesday
4057192912,3/16/2016,2139,1.559999943,1.559999943,0,1.299999952,0.2599999905,0,0,28,15,1397,1935,Wednesday
4057192912,3/17/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Thursday
4057192912,3/18/2016,949,0.6899999976,0.6899999976,0,0,0.6899999976,0,0,0,34,1406,1870,Friday
4057192912,3/19/2016,0,0,0,0,0,0,0,0,0,0,1440,1777,Saturday
4057192912,3/20/2016,44,0.02999999933,0.02999999933,0,0,0.02999999933,0,0,0,2,1438,1782,Sunday
4057192912,3/21/2016,2660,1.940000057,1.940000057,0,0,1.940000057,0,0,0,46,1394,1978,Monday
4057192912,3/22/2016,5561,4.190000057,4.190000057,0,0,4.070000172,0,0,0,169,1271,2296,Tuesday
4057192912,3/23/2016,7239,5.340000153,5.340000153,0.5500000119,0.3600000143,4.380000114,0,7,7,190,1236,2484,Wednesday
4057192912,3/24/2016,7,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,1,1439,1787,Thursday
4057192912,3/25/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Friday
4057192912,3/26/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Saturday
4057192912,3/27/2016,2275,1.679999948,1.679999948,0,0,1.659999967,0,0,0,86,1354,2005,Sunday
4057192912,3/28/2016,8,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,1,1439,1778,Monday
4057192912,3/29/2016,5137,3.75999999,3.75999999,0,0,3.75999999,0,0,0,160,1280,2293,Tuesday
4057192912,3/30/2016,5419,4,4.570000172,0,0,3.910000086,0.05999999866,0,0,145,1295,2259,Wednesday
4057192912,3/31/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Thursday
4057192912,4/1/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Friday
4057192912,4/2/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Saturday
4057192912,4/3/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Sunday
4057192912,4/4/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Monday
4057192912,4/5/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Tuesday
4057192912,4/6/2016,18,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,2,1438,1780,Wednesday
4057192912,4/7/2016,4,0,0,0,0,0,0,0,0,1,1439,1778,Thursday
4057192912,4/8/2016,8426,6.159999847,6.159999847,0.1299999952,5.489999771,0.5400000215,0,2,120,25,1293,2360,Friday
4057192912,4/9/2016,1650,1.210000038,1.210000038,0,0,1.210000038,0,0,0,60,1380,1952,Saturday
4057192912,4/10/2016,3434,2.50999999,2.50999999,0.0700000003,0.3000000119,2.140000105,0,1,7,108,1324,2101,Sunday
4057192912,4/11/2016,6801,4.980000019,4.980000019,0,0,4.96999979,0,0,0,193,1247,2393,Monday
4057192912,4/12/2016,187,0.1400000006,0.1400000006,0,0,0.1400000006,0,0,0,11,400,538,Tuesday
4057192912,4/12/2016,5394,4.03000021,4.03000021,0,0,3.940000057,0,0,0,164,1276,2286,Tuesday
4057192912,4/13/2016,5974,4.46999979,4.46999979,0,0,4.369999886,0,0,0,160,1280,2306,Wednesday
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,1440,1776,Thursday
4057192912,4/15/2016,3984,2.950000048,2.950000048,0.2099999934,0.2599999905,2.440000057,0,3,6,88,873,1527,Friday
4319703577,3/29/2016,5643,3.789999962,3.789999962,0.2300000042,0.3300000131,3.230000019,0,3,8,199,683,1958,Tuesday
4319703577,3/30/2016,9043,6.070000172,6.070000172,0.25,0.4300000072,5.369999886,0,4,12,244,702,2141,Wednesday
4319703577,3/31/2016,8144,5.460000038,5.460000038,0.25,0.6100000143,4.610000134,0,4,17,247,1125,2129,Thursday
4319703577,4/1/2016,9343,6.269999981,6.269999981,0.9599999785,0.8500000238,4.460000038,0,14,20,268,654,2216,Friday
4319703577,4/2/2016,8405,5.659999847,5.659999847,1.129999995,0.1899999976,4.340000153,0,15,4,257,621,2154,Saturday
4319703577,4/3/2016,8223,5.519999981,5.519999981,0.8000000119,1.50999999,3.210000038,0,12,37,257,551,2178,Sunday
4319703577,4/4/2016,10067,6.760000229,6.760000229,0.3600000143,1.419999957,4.96999979,0,5,39,313,578,2308,Monday
4319703577,4/5/2016,8359,5.630000114,5.630000114,0.2300000042,0.5299999714,4.869999886,0,3,14,311,638,2201,Tuesday
4319703577,4/6/2016,10946,7.349999905,7.349999905,0.5400000215,2.089999914,4.71999979,0,8,51,308,569,2341,Wednesday
4319703577,4/7/2016,9130,6.150000095,6.150000095,0.5,0.3799999952,5.269999981,0,7,11,304,668,2236,Thursday
4319703577,4/8/2016,6544,4.409999847,4.409999847,0.2899999917,0.2599999905,3.859999895,0,4,6,276,1132,2069,Friday
4319703577,4/9/2016,0,0,0,0,0,0,0,0,0,0,1440,0,Saturday
4319703577,4/12/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,1440,2115,Tuesday
4319703577,4/13/2016,8204,5.5,5.5,0.5299999714,0.5899999738,1.309999943,0,8,15,96,1234,2135,Wednesday
4319703577,4/14/2016,10210,6.880000114,6.880000114,0.1099999994,0.3300000131,6.440000057,0,1,9,339,589,2302,Thursday
4319703577,4/15/2016,5664,3.799999952,3.799999952,0,0,3.799999952,0,0,0,228,752,1985,Friday
4319703577,4/16/2016,4744,3.180000067,3.180000067,0,0,3.180000067,0,0,0,194,724,1884,Saturday
4319703577,4/17/2016,29,0.01999999955,0.01999999955,0,0,0.01999999955,0,0,0,3,1363,1464,Sunday
4319703577,4/18/2016,2276,1.549999952,1.549999952,0.0700000003,0.3300000131,1.120000005,0,1,9,58,824,1632,Monday
4319703577,4/19/2016,8925,5.989999771,5.989999771,0,0,5.989999771,0,0,0,311,604,2200,Tuesday
4319703577,4/20/2016,8954,6.010000229,6.010000229,0,0.6800000072,5.309999943,0,0,18,306,671,2220,Wednesday
4319703577,4/21/2016,3702,2.480000019,2.480000019,0,0,0.349999994,0,0,0,34,1265,1792,Thursday
4319703577,4/22/2016,4500,3.019999981,3.019999981,0.05999999866,0.8100000024,2.150000095,0,1,19,176,709,1886,Friday
4319703577,4/23/2016,4935,3.309999943,3.309999943,0,0,3.309999943,0,0,0,233,546,1945,Saturday
4319703577,4/24/2016,4081,2.74000001,2.74000001,0.05999999866,0.200000003,2.470000029,0,1,5,191,692,1880,Sunday
4319703577,4/25/2016,9259,6.210000038,6.210000038,0,0.2800000012,5.929999828,0,0,8,390,544,2314,Monday
4319703577,4/26/2016,9899,6.639999866,6.639999866,0.5699999928,0.9200000167,5.150000095,0,8,21,288,649,2236,Tuesday
4319703577,4/27/2016,10780,7.230000019,7.230000019,0.4099999964,1.919999957,4.909999847,0,6,47,300,680,2324,Wednesday
4319703577,4/28/2016,10817,7.28000021,7.28000021,1.00999999,0.3300000131,5.940000057,0,13,8,359,552,2367,Thursday
4319703577,4/29/2016,7990,5.360000134,5.360000134,0.4499999881,0.7900000215,4.119999886,0,6,18,289,624,2175,Friday
4319703577,4/30/2016,8221,5.519999981,5.519999981,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,Saturday
4319703577,5/1/2016,1251,0.8399999738,0.8399999738,0,0,0.8399999738,0,0,0,67,836,1593,Sunday
4319703577,5/2/2016,9261,6.239999771,6.239999771,0,0.4399999976,5.710000038,0,0,11,344,585,2270,Monday
4319703577,5/3/2016,9648,6.46999979,6.46999979,0.5799999833,1.070000052,4.829999924,0,8,26,287,669,2235,Tuesday
4319703577,5/4/2016,10429,7.019999981,7.019999981,0.5899999738,0.5799999833,5.849999905,0,8,13,313,1106,2282,Wednesday
4319703577,5/5/2016,13658,9.489999771,9.489999771,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,Thursday
4319703577,5/6/2016,9524,6.420000076,6.420000076,0.4099999964,0.4699999988,5.460000038,0,6,11,314,692,2266,Friday
4319703577,5/7/2016,7937,5.329999924,5.329999924,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Saturday
4319703577,5/8/2016,3672,2.460000038,2.460000038,0,0,2.460000038,0,0,0,153,603,1792,Sunday
4319703577,5/9/2016,10378,6.960000038,6.960000038,0.1400000006,0.5600000024,6.25,0,2,14,374,490,2345,Monday
4319703577,5/10/2016,9487,6.369999886,6.369999886,0.2099999934,0.4600000083,5.699999809,0,3,12,329,555,2260,Tuesday
4319703577,5/11/2016,9129,6.130000114,6.130000114,0.200000003,0.7400000095,5.179999828,0,3,18,311,574,2232,Wednesday
4319703577,5/12/2016,17,0.009999999776,0.009999999776,0,0,0.009999999776,0,0,0,2,0,257,Thursday
4388161847,3/29/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Tuesday
4388161847,3/30/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Wednesday
4388161847,3/31/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Thursday
4388161847,4/1/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Friday
4388161847,4/2/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Saturday
4388161847,4/3/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Sunday
4388161847,4/4/2016,0,0,0,0,0,0,0,0,0,0,1440,1878,Monday
4388161847,4/5/2016,0,0,0,0,0,0,0,0,0,0,994,1296,Tuesday
4388161847,4/12/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,1440,2955,Tuesday
4388161847,4/13/2016,10993,8.449999809,8.449999809,0.05999999866,0.6299999952,3.880000114,0,1,14,150,1275,3092,Wednesday
4388161847,4/14/2016,8863,6.820000172,6.820000172,0.1299999952,1.070000052,5.619999886,0,10,35,219,945,2998,Thursday
4388161847,4/15/2016,8758,6.730000019,6.730000019,0,0,6.730000019,0,0,0,299,837,3066,Friday
4388161847,4/16/2016,6580,5.059999943,5.059999943,0.2099999934,0.400000006,4.449999809,0,6,9,253,609,3073,Saturday
4388161847,4/17/2016,4660,3.579999924,3.579999924,0,0,3.579999924,0,0,0,201,721,2572,Sunday
4388161847,4/18/2016,11009,9.100000381,9.100000381,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274,Monday
4388161847,4/19/2016,10181,7.829999924,7.829999924,1.370000005,0.6899999976,5.769999981,0,20,16,249,704,3015,Tuesday
4388161847,4/20/2016,10553,8.119999886,8.119999886,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083,Wednesday
4388161847,4/21/2016,10055,7.730000019,7.730000019,0.3700000048,0.3899999857,6.980000019,0,7,12,272,853,3069,Thursday
4388161847,4/22/2016,12139,9.340000153,9.340000153,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,Friday
4388161847,4/23/2016,13236,10.18000031,10.18000031,4.5,0.3199999928,5.349999905,0,58,5,215,749,3306,Saturday
4388161847,4/24/2016,10243,7.880000114,7.880000114,1.080000043,0.5099999905,6.300000191,0,14,8,239,584,2885,Sunday
4388161847,4/25/2016,12961,9.970000267,9.970000267,0.7300000191,1.399999976,7.840000153,0,11,31,301,1054,3288,Monday
4388161847,4/26/2016,9461,7.28000021,7.28000021,0.9399999976,1.059999943,5.269999981,0,14,23,224,673,2929,Tuesday
4388161847,4/27/2016,11193,8.609999657,8.609999657,0.6999999881,2.50999999,5.389999866,0,11,48,241,684,3074,Wednesday
4388161847,4/28/2016,10074,7.75,7.75,1.289999962,0.4300000072,6.03000021,0,19,9,234,878,2969,Thursday
4388161847,4/29/2016,9232,7.099999905,7.099999905,0.8000000119,0.8899999857,5.420000076,0,13,16,236,1175,2979,Friday
4388161847,4/30/2016,12533,9.640000343,9.640000343,0.6999999881,2,6.940000057,0,14,43,300,537,3283,Saturday
4388161847,5/1/2016,10255,7.889999866,7.889999866,1.00999999,0.6800000072,6.199999809,0,12,15,241,579,2926,Sunday
4388161847,5/2/2016,10096,8.399999619,8.399999619,3.769999981,0.07999999821,4.550000191,0,33,4,204,935,3147,Monday
4388161847,5/3/2016,12727,9.789999962,9.789999962,1.129999995,0.7799999714,7.880000114,0,18,18,306,984,3290,Tuesday
4388161847,5/4/2016,12375,9.520000458,9.520000458,2.789999962,0.9300000072,5.800000191,0,35,21,251,632,3162,Wednesday
4388161847,5/5/2016,9603,7.380000114,7.380000114,0.6299999952,1.669999957,5.090000153,0,12,39,199,896,2899,Thursday
4388161847,5/6/2016,13175,10.13000011,10.13000011,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,Friday
4388161847,5/7/2016,22770,17.54000092,17.54000092,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,Saturday
4388161847,5/8/2016,17298,14.38000011,14.38000011,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,Sunday
4388161847,5/9/2016,10218,7.860000134,7.860000134,0.3400000036,0.7300000191,6.789999962,0,6,19,258,1020,3013,Monday
4388161847,5/10/2016,10299,7.920000076,7.920000076,0.8100000024,0.6499999762,6.460000038,0,13,14,267,648,3061,Tuesday
4388161847,5/11/2016,10201,7.840000153,7.840000153,0.5299999714,0.7900000215,6.53000021,0,8,18,256,858,2954,Wednesday
4388161847,5/12/2016,3369,2.589999914,2.589999914,0,0,2.589999914,0,0,0,108,825,1623,Thursday
4445114986,3/29/2016,2303,1.549999952,1.549999952,0,0,1.549999952,0,0,0,155,807,2010,Tuesday
4445114986,3/30/2016,2600,1.74000001,1.74000001,0,0,1.74000001,0,0,0,163,1277,2032,Wednesday
4445114986,3/31/2016,4804,3.220000029,3.220000029,0,0,3.220000029,0,0,0,238,786,2227,Thursday
4445114986,4/1/2016,3271,2.190000057,2.190000057,0,0,2.190000057,0,0,0,205,898,2133,Friday
4445114986,4/2/2016,5406,3.630000114,3.630000114,0,0,3.609999895,0,0,0,273,672,2317,Saturday
4445114986,4/3/2016,3146,2.109999895,2.109999895,0,0,2.109999895,0,0,0,171,1269,2058,Sunday
4445114986,4/4/2016,2422,1.629999995,1.629999995,0,0,1.629999995,0,0,0,110,1330,1935,Monday
4445114986,4/5/2016,4239,2.839999914,2.839999914,0.05999999866,0.2399999946,2.529999971,0,1,6,235,702,2217,Tuesday
4445114986,4/6/2016,6911,4.78000021,4.78000021,2.319999933,0.1000000015,2.359999895,0,28,2,215,745,2374,Wednesday
4445114986,4/7/2016,6667,4.610000134,4.610000134,2.019999981,0.05000000075,2.549999952,0,24,1,208,939,2335,Thursday
4445114986,4/8/2016,5543,3.720000029,3.720000029,0,0,3.720000029,0,0,0,266,941,2303,Friday
4445114986,4/9/2016,4195,2.809999943,2.809999943,0,0,2.809999943,0,0,0,239,758,2210,Saturday
4445114986,4/10/2016,6625,4.449999809,4.449999809,0,0,4.449999809,0,0,0,316,755,2424,Sunday
4445114986,4/11/2016,5986,4.130000114,4.130000114,1.950000048,0.2300000042,1.950000048,0,23,5,195,789,2297,Monday
